id,price
174,5402.6997
175,1707.1964
176,3857.8647
177,3399.767
178,2267.5312
179,2828.4333
180,3101.357
181,1858.9949
182,1395.7094
183,1541.4756
184,780.0846
185,3710.6892
186,907.40375
187,825.1824
188,598.6575
189,1760.7322
190,2245.2908
191,854.775
192,867.721
193,5760.7236
194,4173.5234
195,2161.0444
196,699.2486
197,12003.348
198,714.8063
199,8167.9263
200,7393.961
201,5855.411
202,799.84155
203,647.1128
204,6296.5137
205,3306.8677
206,741.77875
207,2708.2559
208,1457.7134
209,5966.152
210,2256.1768
211,7689.3887
212,10250.543
213,548.68964
214,1091.6776
215,1378.3077
216,2319.64
217,2202.2588
218,785.5391
219,1266.8463
220,2222.4485
221,2096.3071
222,8935.071
223,1070.4474
224,1193.9171
225,4322.8667
226,3709.0935
227,1336.2866
228,6187.676
229,1842.8335
230,4862.137
231,1269.867
232,1115.3069
233,1525.0587
234,974.7793
235,6679.1597
236,1193.0057
237,1130.1907
238,3533.2175
239,8498.36
240,6355.31
241,903.13806
242,12507.295
243,4437.154
244,646.0784
245,909.67224
246,2359.7063
247,7002.863
248,9800.028
249,4843.4
250,4389.621
251,1428.6642
252,2291.4792
253,4209.158
254,4844.619
255,1289.1471
256,745.9747
257,1463.1716
258,893.6817
259,13970.159
260,6186.798
261,4290.0703
262,1675.3401
263,3357.8132
264,820.2846
265,2211.284
266,7749.253
267,1655.3514
268,999.2421
269,8800.651
270,7309.9507
271,881.2376
272,3978.5012
273,4013.1934
274,944.5507
275,1042.2393
276,5573.1006
277,818.80475
278,6820.3945
279,7441.8247
280,1566.7966
281,2384.1436
282,3184.6763
283,6967.8774
284,9366.678
285,9416.859
286,4694.758
287,15105.097
288,1627.6903
289,6954.2275
290,462.8667
291,8026.401
292,15681.185
293,951.5942
294,6787.189
295,1712.6339
296,1812.9814
297,827.22473
298,578.86
299,5544.3843
300,2739.526
301,1043.0968
302,3557.2148
303,5027.044
304,5059.7256
305,7497.666
306,1034.2239
307,1424.8381
308,1737.6595
309,1930.2054
310,1762.39
311,641.4562
312,7267.1587
313,4851.8413
314,2034.5726
315,8490.078
316,746.45917
317,915.51
318,993.4505
319,8010.628
320,3756.0923
321,501.6705
322,906.2484
323,596.88855
324,829.3313
325,5376.1216
326,1534.5424
327,1604.862
328,5589.215
329,1097.9094
330,15399.943
331,1850.0261
332,862.3358
333,7624.7085
334,3304.4563
335,1706.5643
336,13408.104
337,943.35736
338,980.46277
339,5843.505
340,738.4972
341,1485.3907
342,730.1497
343,3912.2498
344,3300.0632
345,1659.9901
346,1078.0038
347,2149.5796
348,4251.8804
349,847.32574
350,2731.386
351,589.36896
352,2247.4346
353,1858.1831
354,732.2451
355,1481.5798
356,779.9211
357,9853.509
358,1413.0126
359,656.77893
360,923.7717
361,8003.827
362,740.9089
363,7875.4517
364,2398.8281
365,797.2189
366,855.0528
367,4228.9355
368,1726.7568
369,745.9747
370,683.2591
371,1202.5822
372,4926.6943
373,1007.4166
374,515.5184
375,1081.9397
376,809.43915
377,3976.5476
378,2542.2568
379,710.851
380,4194.021
381,642.6922
382,826.9496
383,8946.8
384,960.2425
385,919.7085
386,16300.457
387,12224.887
388,874.7527
389,701.65936
390,2425.3545
391,933.8364
392,7909.8047
393,736.7856
394,1845.9794
395,4769.406
396,905.769
397,1980.6041
398,1037.0696
399,2023.4094
400,4325.0347
401,877.1949
402,2210.5598
403,10298.617
404,1207.5643
405,1173.954
406,1052.9215
407,18436.604
408,1942.3912
409,6118.956
410,887.68976
411,1152.4336
412,4581.2646
413,1354.4171
414,7098.8564
415,1000.0022
416,1306.5686
417,6958.1323
418,784.269
419,4914.35
420,12518.1045
421,2952.1917
422,4122.5576
423,983.2196
424,1134.2393
425,537.6152
426,846.09265
427,11961.21
428,1656.0171
429,7322.68
430,3465.9211
431,15671.486
432,1691.8112
433,2996.3542
434,775.8475
435,2805.1528
436,1927.9557
437,1132.1951
438,6409.747
439,611.8242
440,3335.7087
441,1440.7703
442,821.14417
443,718.0329
444,949.62866
445,1103.9634
446,1971.7853
447,4961.739
448,882.1367
449,1908.3018
450,819.2214
451,1214.8381
452,5253.273
453,5085.6367
454,2639.4575
455,4037.4055
456,1022.77094
457,10623.874
458,3623.39
459,4626.2485
460,11288.803
461,609.3244
462,823.212
463,525.7612
464,904.2799
465,4095.8347
466,1105.215
467,4404.892
468,4230.3364
469,1220.8612
470,2311.569
471,1758.3079
472,2064.136
473,6854.66
474,1148.743
475,1059.2643
476,14399.412
477,5231.2725
478,2047.7834
479,10175.14
480,1028.097
481,5154.2
482,9910.104
483,12184.813
484,1227.0873
485,4045.0205
486,9087.913
487,2797.657
488,1893.6461
489,1548.3778
490,857.9443
491,631.78864
492,4737.495
493,8762.084
494,2151.9062
495,1440.3118
496,1751.298
497,5149.463
498,1775.3707
499,3631.6917
500,9677.442
501,749.6166
502,8935.071
503,1331.6708
504,636.8589
505,4031.3704
506,584.08344
507,3432.4434
508,1680.3152
509,1157.1232
510,1300.3698
511,735.1059
512,912.96826
513,3387.9539
514,1962.0747
515,13733.972
516,4408.8013
517,6196.4956
518,1123.712
519,1817.7085
520,4989.9717
521,1356.6187
522,914.4634
523,5180.6445
524,8893.713
525,1769.0077
526,1128.0122
527,2141.5383
528,4156.038
529,4256.124
530,2425.389
531,1937.0793
532,2781.246
533,5573.0513
534,2259.8328
535,13322.341
536,14069.632
537,4149.7725
538,1972.3496
539,1874.8304
540,10007.365
541,11008.599
542,914.8132
543,16311.078
544,1025.2263
545,6622.87
546,8246.802
547,1767.0615
548,892.22925
549,6944.585
550,991.6542
551,945.54205
552,5482.5635
553,1635.9169
554,1709.2534
555,13731.83
556,4615.549
557,9611.836
558,1378.9152
559,2796.5654
560,873.0582
561,2177.2214
562,625.4548
563,4496.4204
564,4739.187
565,2046.8827
566,2201.7058
567,2015.0104
568,5054.982
569,1795.3723
570,1440.323
571,4032.0635
572,14886.849
573,14362.764
574,5094.524
575,553.46826
576,4494.8555
577,1324.642
578,745.29645
579,3778.1794
580,1911.6786
581,1363.4349
582,1471.4999
583,575.84406
584,6989.2085
585,1581.4177
586,1222.367
587,922.0539
588,2100.154
589,3407.336
590,1666.936
591,809.3897
592,959.6657
593,1082.0004
594,8134.008
595,1304.0739
596,13986.924
597,1421.9075
598,1060.6503
599,2754.388
600,2142.5261
601,7981.735
602,1994.2819
603,9819.292
604,627.49524
605,1023.7425
606,918.6479
607,5278.129
608,2248.7288
609,705.79767
610,1889.7164
611,897.0748
612,3223.774
613,2678.3428
614,1027.1569
615,944.9855
616,778.7063
617,3085.675
618,10339.939
619,9405.478
620,762.203
621,659.9516
622,807.1009
623,2304.5466
624,3785.5198
625,16245.768
626,977.5951
627,800.8646
628,1751.4236
629,3781.5532
630,2092.2632
631,9911.543
632,1409.5743
633,1378.6301
634,3509.4949
635,6598.721
636,3862.5925
637,1090.8905
638,12266.674
639,4176.4136
640,6969.37
641,995.419
642,939.2615
643,4240.98
644,959.96826
645,823.3004
646,1877.6735
647,1673.5999
648,4428.1494
649,1863.0535
650,2648.837
651,14017.141
652,1229.6167
653,1463.088
654,900.304
655,15830.012
656,2284.761
657,1179.4814
658,957.3001
659,851.1386
660,2510.6704
661,1102.6703
662,3939.7993
663,674.8858
664,622.63715
665,959.32965
666,4996.516
667,3251.0352
668,14980.097
669,13449.134
670,1614.3812
671,14288.986
672,1228.4276
673,2384.2969
674,1067.0812
675,6657.2886
676,3333.8337
677,1550.5247
678,1212.1426
679,1226.6877
680,709.70917
681,7834.358
682,1835.2197
683,1228.4276
684,3412.1619
685,528.4672
686,1314.2467
687,2201.2214
688,677.91754
689,16658.854
690,1971.7446
691,1178.3665
692,1025.4849
693,7363.0776
694,5627.395
695,9503.175
696,813.7616
697,2760.7092
698,636.03784
699,1086.314
700,1538.5685
701,2308.3503
702,967.58966
703,2231.4321
704,3764.21
705,900.8261
706,851.83246
707,5659.91
708,871.4755
709,893.8335
710,6403.4517
711,5350.245
712,792.5084
713,987.2876
714,763.649
715,818.215
716,1227.0873
717,6091.7163
718,14802.23
719,6191.616
720,11858.997
721,3641.7312
722,863.4828
723,2012.5469
724,2384.8801
725,4946.347
726,945.54205
727,756.8653
728,1384.1561
729,8989.378
730,10287.458
731,1904.3899
732,827.687
733,3893.4785
734,4216.7
735,9603.35
736,6606.379
737,1947.6023
738,1170.6814
739,4347.1143
740,2365.8923
741,5361.619
742,4495.0635
743,1195.7605
744,9881.756
745,15310.621
746,798.129
747,1174.6415
748,1627.0343
749,818.8018
750,1113.381
751,1713.8796
752,5528.219
753,3320.6455
754,888.0037
755,2721.3105
756,8511.683
757,1705.6041
758,2302.0095
759,14551.301
760,6954.8975
761,1360.0956
762,1244.4806
763,1713.8796
764,3870.3953
765,1817.7085
766,5578.51
767,3916.5737
768,1416.4928
769,558.0197
770,4447.3525
771,700.8633
772,871.19366
773,590.5571
774,2824.2646
775,3897.9138
776,1115.7856
777,1433.8599
778,4788.9033
779,4441.2207
780,5724.7837
781,5013.317
782,691.3944
783,3454.66
784,793.93097
785,1725.5845
786,787.45734
787,4094.2798
788,1683.6155
789,743.8369
790,4601.136
791,1059.0402
792,4416.6704
793,757.6092
794,1269.6329
795,4876.4365
796,2478.425
797,6029.098
798,12653.951
799,634.31854
800,770.65424
801,1371.6316
802,806.49677
803,12733.615
804,866.1159
805,1501.1749
806,1694.1349
807,1844.6879
808,731.07104
809,701.6872
810,752.4384
811,4114.593
812,631.0471
813,1725.5845
814,1021.8615
815,5332.0977
816,4770.6377
817,4929.9517
818,1510.1249
819,701.05334
820,4074.2903
821,1552.7168
822,3976.0269
823,2449.6445
824,668.5406
825,1247.5358
826,826.9496
827,1507.7219
828,5320.2754
829,3757.737
830,2116.951
831,3804.413
832,619.8697
833,1920.6622
834,4293.4478
835,10001.408
836,846.47107
837,5482.307
838,1514.6951
839,7048.3306
840,994.7845
841,2141.5383
842,692.62573
843,1627.6234
844,2016.5602
845,9229.205
846,1379.5422
847,1708.5486
848,13500.17
849,1119.995
850,1361.2977
851,7535.885
852,912.3488
853,718.7541
854,3551.8333
855,1829.3477
856,1435.764
857,1635.0912
858,1277.5668
859,5997.0513
860,11072.191
861,1637.4939
862,1938.3788
863,773.1585
864,736.35565
865,882.7157
866,2086.5647
867,799.21027
868,10054.874
869,2251.2766
870,2131.8862
871,1293.2888
872,12572.232
873,1920.5566
874,809.08826
875,1354.1788
876,1492.611
877,919.1135
878,1877.6735
879,8803.274
880,2814.1553
881,3486.559
882,5178.9287
883,834.83093
884,2713.2976
885,5931.642
886,855.6816
887,687.5584
888,752.56915
889,1173.4525
890,7238.9634
891,820.00714
892,2189.2087
893,1048.3398
894,3463.5745
895,605.8138
896,3316.2637
897,943.35736
898,1000.5295
899,2736.3538
900,3649.9578
901,873.5919
902,3848.637
903,597.5582
904,945.8557
905,985.97284
906,2599.7292
907,1909.0249
908,3504.387
909,7738.717
910,5176.2344
911,755.4661
912,8856.481
913,7334.512
914,1515.6523
915,8203.885
916,8926.874
917,12481.219
918,7571.177
919,968.0525
920,812.2655
921,2836.937
922,2986.4978
923,987.5465
924,16507.637
925,2639.5322
926,5654.154
927,805.9646
928,2404.4119
929,1351.5697
930,3102.677
931,2811.4514
932,873.96423
933,3436.9277
934,3882.3748
935,917.03955
936,964.6249
937,829.6057
938,3877.6506
939,840.943
940,5597.9736
941,3206.4001
942,1617.8397
943,691.3944
944,641.25916
945,3719.5833
946,874.2247
947,882.90326
948,8861.796
949,6804.569
950,1155.613
951,529.7299
952,2450.9795
953,816.4876
954,528.80786
955,6282.8047
956,4084.7595
957,9252.223
958,2132.7932
959,1406.9514
960,1683.6155
961,7356.8184
962,999.29517
963,2141.5383
964,996.97205
965,9431.981
966,2500.327
967,5016.1704
968,6044.9653
969,4962.361
970,10566.053
971,2623.734
972,13645.599
973,1427.1539
974,3650.7485
975,888.42017
976,1541.6421
977,5312.824
978,1627.6903
979,2003.2736
980,8162.7305
981,935.1296
982,1828.9583
983,741.10925
984,2799.3025
985,15464.472
986,1943.389
987,1165.0203
988,1572.4673
989,1883.4258
990,2177.0923
991,2006.143
992,1970.693
993,809.2261
994,3324.104
995,1080.7871
996,1122.7754
997,971.4752
998,1193.8488
999,784.3588
1000,4986.378
1001,8181.1704
1002,1316.5637
1003,1674.2406
1004,2718.4578
1005,714.0405
1006,1220.3649
1007,3610.7117
1008,1060.894
1009,2032.7411
1010,5774.2437
1011,1097.3271
1012,891.23303
1013,5680.5728
1014,6841.84
1015,759.834
1016,7021.3804
1017,986.4125
1018,4195.73
1019,4507.6113
1020,8969.994
1021,1761.3281
1022,1237.2982
1023,1162.7562
1024,694.9234
1025,17006.469
1026,1007.1274
1027,3173.2195
1028,847.32574
1029,1519.5825
1030,695.63104
1031,724.0145
1032,3966.2173
1033,3260.9521
1034,559.9017
1035,1595.9622
1036,1155.2504
1037,5470.16
1038,612.55804
1039,9932.188
1040,8819.648
1041,851.82794
1042,8556.468
1043,3677.9812
1044,12858.711
1045,549.81714
1046,5597.74
1047,857.2733
1048,1102.3865
1049,1365.3789
1050,5418.8853
1051,3381.7114
1052,3003.5603
1053,8499.252
1054,10066.957
1055,4133.804
1056,13877.357
1057,4555.6943
1058,1694.5142
1059,8787.735
1060,1695.1313
1061,1635.7074
1062,5731.3623
1063,4456.515
1064,943.262
1065,12963.024
1066,6654.1704
1067,773.49023
1068,1149.3396
1069,8658.241
1070,721.64636
1071,6583.513
1072,1048.0667
1073,1525.9745
1074,5752.724
1075,1277.5258
1076,928.11255
1077,10562.49
1078,1030.7546
1079,1378.7888
1080,1656.0171
1081,5333.837
1082,13141.24
1083,5848.6914
1084,998.93066
1085,1024.7837
1086,12315.418
1087,3526.2205
1088,768.46826
1089,14031.638
1090,6481.3403
1091,6130.285
1092,3621.3694
1093,754.02246
1094,3914.5645
1095,13060.65
1096,818.80475
1097,4524.961
1098,907.94946
1099,2365.1116
1100,1020.1137
1101,539.7121
1102,1029.4537
1103,12965.197
1104,1040.9982
1105,592.5991
1106,887.71735
1107,2165.4448
1108,1649.4989
1109,2772.3982
1110,1580.2992
1111,11743.266
1112,1972.3496
1113,1835.2197
1114,10094.345
1115,513.3584
1116,1943.3855
1117,6535.4917
1118,2279.2083
1119,1777.9269
1120,4108.8096
1121,3252.792
1122,1193.0765
1123,1711.9423
1124,882.3655
1125,868.89746
1126,4953.165
1127,1066.5393
1128,899.8714
1129,14692.7705
1130,3731.5312
1131,3234.7017
1132,7787.7207
1133,2181.3062
1134,986.48785
1135,678.1518
1136,676.86304
1137,750.6306
1138,780.12445
1139,1028.8087
1140,815.2391
1141,968.04736
1142,1454.9606
1143,3848.637
1144,671.0066
1145,469.10587
1146,1794.7596
1147,5250.5703
1148,8043.288
1149,14291.35
1150,1052.7021
1151,5414.614
1152,6352.834
1153,3176.5083
1154,815.5928
1155,8590.441
1156,2515.6638
1157,2581.3257
1158,799.07184
1159,5256.333
1160,7174.3125
1161,5381.7637
1162,1142.4431
1163,14728.138
1164,786.71704
1165,589.7924
1166,8171.8345
1167,1178.2823
1168,630.52014
1169,1711.0884
1170,849.5751
1171,6505.8364
1172,878.6609
1173,897.02515
1174,2961.104
1175,1239.361
1176,9830.011
1177,700.4327
1178,1504.1
1179,3005.2139
1180,1116.3033
1181,3575.605
1182,2794.5974
1183,741.25323
1184,5271.8813
1185,904.6919
1186,1104.852
1187,712.5726
1188,738.07214
1189,1585.9414
1190,12965.511
1191,541.6983
1192,1820.0565
1193,7667.1084
1194,4353.2246
1195,2409.4756
1196,1124.1168
1197,15105.771
1198,1283.7037
1199,13195.363
1200,1098.9048
1201,5073.9463
1202,2419.3403
1203,4627.4727
1204,958.90735
1205,4682.2754
1206,10842.545
1207,5998.9526
1208,2496.5327
1209,13569.568
1210,9455.768
1211,5038.7944
1212,844.5157
1213,838.06134
1214,7139.7554
1215,5812.859
1216,2166.4375
1217,1378.7888
1218,1469.8204
1219,5224.69
1220,7741.979
1221,918.5767
1222,11509.106
1223,852.17365
1224,8452.597
1225,3840.9739
1226,691.41095
1227,3626.0579
1228,934.0486
1229,1074.3772
1230,745.7575
1231,3560.7544
1232,849.50934
1233,2048.423
1234,2945.768
1235,3471.763
1236,2398.7722
1237,2855.4631
1238,9386.312
1239,8407.964
1240,1531.3944
1241,546.25916
1242,4742.493
1243,733.28876
1244,4825.8945
1245,5829.0166
1246,2031.0322
1247,3291.352
1248,2619.1208
1249,569.562
1250,7139.171
1251,9949.783
1252,830.23474
1253,1011.55585
1254,2293.1118
1255,6907.5537
1256,1581.4177
1257,993.7259
1258,9094.983
1259,659.15845
1260,5182.8813
1261,893.6817
1262,968.4755
1263,2337.6304
1264,1056.185
1265,1564.072
1266,1144.2122
1267,9588.293
1268,701.1804
1269,4729.084
1270,757.61707
1271,3334.0088
1272,1152.9946
1273,920.6587
1274,865.3732
1275,1322.3396
1276,2690.632
1277,3285.2998
1278,702.5963
1279,1078.0658
1280,1417.8
1281,1675.5156
1282,11858.997
1283,6954.694
1284,3821.905
1285,2262.5576
1286,2297.196
1287,6825.7207
1288,3156.3145
1289,877.12225
1290,2903.92
1291,4187.8896
1292,975.2296
1293,1676.65
1294,984.4205
1295,5403.5444
1296,1226.3712
1297,1577.1271
1298,1496.9272
1299,3753.5647
1300,6935.0967
1301,634.97034
1302,6926.408
1303,5374.855
1304,663.1807
1305,995.17615
1306,1411.4747
1307,1535.4976
1308,1375.6227
1309,10461.603
1310,3122.803
1311,2249.4863
1312,1721.6195
1313,1691.8435
1314,847.6306
1315,2567.4802
1316,3174.279
1317,711.88885
1318,745.11725
1319,1701.0476
1320,1045.0096
1321,6693.2104
1322,2390.9834
1323,15310.097
1324,965.02313
1325,662.0786
1326,943.59863
1327,3128.4238
1328,2492.545
1329,3687.9617
1330,962.93
1331,1348.8218
1332,989.9655
1333,2489.3406
1334,2786.348
1335,3374.6975
1336,3708.3757
1337,717.2971
1338,2553.7598
1339,737.6261
1340,5308.1943
1341,4254.923
1342,13323.516
1343,1083.3389
1344,1998.4526
1345,4787.5493
1346,2707.8047
1347,947.37396
1348,855.54047
1349,1202.1218
1350,869.4115
1351,529.9276
1352,2400.0867
1353,1146.92
1354,6528.236
1355,11090.06
1356,935.28845
1357,1049.5085
1358,1460.2158
1359,621.25073
1360,5066.143
1361,1177.1382
1362,718.9157
1363,4845.108
1364,11981.001
1365,3831.5173
1366,12453.949
1367,767.0449
1368,3447.1572
1369,666.71747
1370,1191.2985
1371,1034.8224
1372,1881.1512
1373,14516.37
1374,968.6837
1375,2886.787
1376,8734.672
1377,596.81104
1378,12187.353
1379,2106.428
1380,1020.70856
1381,3122.8188
1382,629.02997
1383,5032.082
1384,2003.2139
1385,1345.1344
1386,1001.7688
1387,4799.0986
1388,14735.385
1389,4811.015
1390,4873.3765
1391,2986.362
1392,1683.6155
1393,1090.826
1394,10331.829
1395,4278.8325
1396,437.66324
1397,1943.0266
1398,740.2958
1399,2684.2905
1400,12994.852
1401,14385.279
1402,6668.7705
1403,6528.43
1404,7190.2124
1405,656.0377
1406,1039.756
1407,4418.8584
1408,1158.073
1409,3038.9802
1410,2022.78
1411,1014.9819
1412,1432.6001
1413,735.8399
1414,6040.3774
1415,1713.7338
1416,1395.7339
1417,2684.6995
1418,1085.3981
1419,9681.261
1420,5944.6016
1421,1028.6683
1422,4546.212
1423,8214.918
1424,1023.39825
1425,1183.8654
1426,6521.2373
1427,1104.9706
1428,1059.896
1429,1615.6127
1430,3954.9
1431,2932.472
1432,5446.4287
1433,3898.2273
1434,9223.129
1435,3273.255
1436,4570.7354
1437,3516.17
1438,1097.3271
1439,953.2111
1440,961.13696
1441,1122.4767
1442,1065.7299
1443,4341.838
1444,5059.939
1445,860.26794
1446,2722.0586
1447,12461.034
1448,878.82355
1449,1572.8943
1450,732.8913
1451,14566.16
1452,4841.7446
1453,12710.9375
1454,781.39874
1455,936.87317
1456,11800.401
1457,3410.3616
1458,4112.8203
1459,981.06555
1460,1552.7168
1461,2293.8535
1462,931.2699
1463,1032.3982
1464,8702.342
1465,2419.1614
1466,8458.442
1467,950.2427
1468,2146.7039
1469,1660.8999
1470,2537.9126
1471,746.95105
1472,2755.2014
1473,2980.4146
1474,1078.0038
1475,906.8794
1476,3280.3708
1477,5016.712
1478,712.64844
1479,2060.6665
1480,2165.9456
1481,2655.8787
1482,596.3644
1483,3214.1577
1484,4069.286
1485,1627.6903
1486,10452.411
1487,910.0887
1488,2040.718
1489,1697.7064
1490,1037.0696
1491,1383.2231
1492,2300.206
1493,975.86273
1494,648.3986
1495,801.8417
1496,4626.435
1497,5812.0923
1498,618.2377
1499,1236.6388
1500,13849.521
1501,4591.389
1502,14374.769
1503,5451.788
1504,637.71063
1505,4877.664
1506,1236.0068
1507,756.3981
1508,3838.8145
1509,1411.2651
1510,1714.8069
1511,5627.6436
1512,3913.0632
1513,2942.5715
1514,490.16138
1515,9694.068
1516,8191.126
1517,2038.9622
1518,1178.3105
1519,883.31506
1520,3087.421
1521,1623.1365
1522,7450.76
1523,4364.9287
1524,4179.3457
1525,1074.2162
1526,4723.5835
1527,7966.2217
1528,3613.0076
1529,785.2672
1530,846.72815
1531,1375.0457
1532,14399.412
1533,648.1658
1534,650.7084
1535,7217.758
1536,3443.017
1537,1709.8846
1538,1492.1532
1539,1178.8143
1540,7163.271
1541,2195.9868
1542,2042.8317
1543,1042.4327
1544,10838.573
1545,838.0988
1546,6001.9556
1547,692.4612
1548,2597.6829
1549,1000.9133
1550,4928.756
1551,3043.2095
1552,7105.464
1553,1104.7408
1554,3799.011
1555,1866.8679
1556,6456.5986
1557,756.16016
1558,3890.7686
1559,2078.354
1560,1046.0259
1561,2814.1553
1562,15409.496
1563,3562.0605
1564,3884.0764
1565,1228.1544
1566,3383.7556
1567,12323.121
1568,4808.16
1569,4577.6396
1570,1395.9701
1571,2048.4946
1572,3811.5974
1573,16565.232
1574,3858.7688
1575,1894.4486
1576,904.3493
1577,9183.379
1578,1656.0171
1579,11300.367
1580,983.2196
1581,776.4419
1582,4312.554
1583,2736.4143
1584,1349.8665
1585,14368.514
1586,5002.7285
1587,2270.2913
1588,1908.4786
1589,4781.5293
1590,1123.4592
1591,844.21405
1592,5045.664
1593,9151.633
1594,1986.6362
1595,7844.6704
1596,2972.9827
1597,4026.6873
1598,1171.2097
1599,776.7142
1600,5448.461
1601,906.09906
1602,2235.605
1603,5671.4087
1604,1710.8865
1605,2809.7622
1606,801.0688
1607,5719.2505
1608,1013.895
1609,7328.7686
1610,1044.9558
1611,578.71124
1612,10347.539
1613,2082.1616
1614,770.37134
1615,928.3104
1616,1675.3401
1617,10017.551
1618,1642.2067
1619,6447.137
1620,5789.292
1621,15795.163
1622,4008.7314
1623,5733.7744
1624,2341.2046
1625,3524.1294
1626,4426.974
1627,6637.5625
1628,872.8289
1629,7667.6143
1630,1193.2023
1631,6571.5723
1632,10674.708
1633,5609.3115
1634,1241.9979
1635,895.8114
1636,5117.912
1637,6498.172
1638,1747.8633
1639,975.5657
1640,1031.9171
1641,1739.9323
1642,13357.076
1643,1025.2238
1644,1468.0995
1645,889.06805
1646,2008.1384
1647,2717.6934
1648,1278.874
1649,2357.6704
1650,16161.421
1651,574.7436
1652,4559.137
1653,783.4781
1654,3792.2854
1655,7152.8438
1656,738.4972
1657,3923.085
1658,693.4354
1659,1725.4198
1660,15042.852
1661,5737.895
1662,3337.948
1663,4091.3196
1664,10524.701
1665,9847.009
1666,6044.9185
1667,3092.1248
1668,3251.8381
1669,3033.9758
1670,1060.5035
1671,741.77875
1672,897.0748
1673,1674.2406
1674,1762.39
1675,839.35803
1676,6077.867
1677,3487.945
1678,567.9453
1679,11444.817
1680,1653.0557
1681,5469.0225
1682,9324.339
1683,867.60034
1684,3092.5266
1685,702.8201
1686,1162.566
1687,1066.6226
1688,2748.5498
1689,9637.126
1690,830.4579
1691,7997.533
1692,2388.861
1693,976.9871
1694,1136.5803
1695,14161.488
1696,697.4767
1697,2148.098
1698,1001.6716
1699,1437.0455
1700,997.2443
1701,679.674
1702,1593.1827
1703,8173.619
1704,810.28467
1705,1014.0333
1706,7164.1157
1707,11587.674
1708,6592.5728
1709,6822.423
1710,779.2608
1711,860.7894
1712,4800.887
1713,1061.7642
1714,827.91315
1715,3216.3223
1716,1616.9799
1717,2377.8933
1718,3379.4153
1719,1044.3407
1720,786.5817
1721,6621.3975
1722,3669.7231
1723,4058.6736
1724,6765.213
1725,922.362
1726,13425.455
1727,1068.5084
1728,4452.091
1729,2868.463
1730,2473.539
1731,4943.6914
1732,5213.197
1733,5304.2856
1734,8626.395
1735,752.2684
1736,2047.3015
1737,8232.537
1738,12972.805
1739,3697.7131
1740,1039.7664
1741,1659.9901
1742,1141.461
1743,1067.4213
1744,7751.834
1745,960.4005
1746,1621.4409
1747,11562.303
1748,6345.455
1749,6083.6147
1750,1391.9608
1751,1775.8141
1752,2431.3364
1753,5971.106
1754,2652.434
1755,3629.1812
1756,3096.8926
1757,899.62976
1758,2488.25
1759,2140.7227
1760,6520.3774
1761,4570.288
1762,649.84814
1763,831.0744
1764,871.8514
1765,2369.8606
1766,10335.752
1767,13885.287
1768,1993.3986
1769,700.9671
1770,805.9441
